,start,end,technique,text,id,full_text,start_new,end_new
105,0,134,Appeal to fear/prejudice,لن يؤدي هذا إلى تعزيز نظام الأسد فحسب بل سيعزز أيضا قدرة إيران على متابعة تهديداتها للولايات المتحدة وحلفائها وعلى رأسهم إسرائيل,34170,لن يؤدي هذا إلى تعزيز نظام الأسد فحسب بل سيعزز أيضا قدرة إيران على متابعة تهديداتها للولايات المتحدة وحلفائها وعلى رأسهم إسرائيل,0.0,128.0
106,0,36,Appeal to fear/prejudice,القيام بخلاف ذلك سيكون من الحماقة,34171,القيام بخلاف ذلك سيكون من الحماقة,0.0,33.0
107,19,33,Loaded Language,حالة تأهب قصوى,34176,مستشفيات مدغشقر في حالة تأهب قصوى لا أحد في مأمن من الطاعون الأسود,19.0,33.0
108,163,177,Loaded Language,حالة تأهب قصوى,34177,وقال الحاج آسي الأمين العام للاتحاد الدولي لجمعيات الصليب الأحمر والهلال الأحمر إن عدد الحالات يتزايد يوما بعد يوم حيث وضعت الأمة جميع المستشفيات في حالة تأهب قصوى,149.0,163.0
109,126,167,Appeal to fear/prejudice,الناس في كل مكان في المجتمع يصابون بالمرض,34179,قالت الدكتورة مانيترا راكوتوريفوني مديرة تعزيز الصحة في مدغشقر عادة يعيش الأشخاص المصابون بالطاعون في مناطق فقيرة لكن الناس في كل مكان في المجتمع يصابون بالمرض,118.0,159.0
110,0,58,Flag-waving,هل سيؤيد الشعب الأمريكي مثل هذه الحرب مع القوات الأمريكية,34183,هل سيؤيد الشعب الأمريكي مثل هذه الحرب مع القوات الأمريكية,0.0,57.0
111,0,64,Black-and-white Fallacy/Dictatorship,إذا اعتمدنا على الأكراد في سوريا فإننا نخسر تركيا حليفة الناتو,34184,إذا اعتمدنا على الأكراد في سوريا فإننا نخسر تركيا حليفة الناتو التي تعتبر أكراد سوريا متعاونين مع حزب العمال الكردستاني في تركيا والذي تصنفه الولايات المتحدة منظمة إرهابية,0.0,62.0
112,0,104,Flag-waving,وقوة واحدة فقط في المنطقة لديها القدرة على عكس النتيجة الحالية للحرب الأهلية في سوريا الولايات المتحدة,34186,وقوة واحدة فقط في المنطقة لديها القدرة على عكس النتيجة الحالية للحرب الأهلية في سوريا الولايات المتحدة,0.0,102.0
113,4,11,Doubt,ماذا لو,34187,لكن ماذا لو لم يوافق نظام بغداد برئاسة حيدر العبادي,4.0,11.0
114,0,69,Appeal to fear/prejudice,أم نترك قواتنا في سوريا والعراق ونتحدى أي مطلب من الأسد لإخلاء بلاده,34189,أم نترك قواتنا في سوريا والعراق ونتحدى أي مطلب من الأسد لإخلاء بلاده,0.0,68.0
115,0,118,Flag-waving,ترامب في مقعد القيادة لأن وكالة المخابرات المركزية لا تستطيع السماح للشعب الأمريكي برؤية السجلات التي يريد أن تظل سرية,34192,ترامب في مقعد القيادة لأن وكالة المخابرات المركزية لا تستطيع السماح للشعب الأمريكي برؤية السجلات التي يريد أن تظل سرية,0.0,118.0
116,61,95,Exaggeration/Minimisation,لا يمكن لأي شخص عاقل أن يعتقد بصدق,34193,أيا كان التعريف الذي قد يضعه المرء على هذا المصطلح الغامض فلا يمكن لأي شخص عاقل أن يعتقد بصدق أن إصدار سجلات عمرها عاما سيؤدي إلى سقوط الولايات المتحدة في المحيط أو حتى أن الشيوعيين سيتولون الحكومة الفيدرالية,59.0,93.0
117,127,167,Exaggeration/Minimisation,يؤدي إلى سقوط الولايات المتحدة في المحيط,34193,أيا كان التعريف الذي قد يضعه المرء على هذا المصطلح الغامض فلا يمكن لأي شخص عاقل أن يعتقد بصدق أن إصدار سجلات عمرها عاما سيؤدي إلى سقوط الولايات المتحدة في المحيط أو حتى أن الشيوعيين سيتولون الحكومة الفيدرالية,121.0,161.0
118,22,40,Exaggeration/Minimisation,اللامبالاة الشديدة,34194,ما هو مدهش أو لا هو اللامبالاة الشديدة من وسائل الإعلام الرئيسية لطلب وكالة المخابرات المركزية باستمرار السرية,20.0,38.0
119,0,27,Causal Oversimplification,إنه في الأساس اعتراف بالذنب,34195,إنه في الأساس اعتراف بالذنب بالنظر إلى أنه من السخف تماما الاعتقاد بأن الأمن القومي سيتعرض للتهديد من خلال الإفراج عن سجلات وكالة المخابرات المركزية ذات الصلة بالاغتيال جون كنيدي السرية منذ فترة طويلة,0.0,27.0
120,50,122,Causal Oversimplification,لأنها تعلم أن أصولها وحلفائها في الصحافة السائدة سيستمرون في الدفاع عنها,34206,ليس من المستغرب أنها تختار المسار الأخير خاصة لأنها تعلم أن أصولها وحلفائها في الصحافة السائدة سيستمرون في الدفاع عنها فيما يتعلق بادعائها السخيف ب الأمن القومي,46.0,118.0
121,0,38,Flag-waving,كل أمريكي مدين لنفسه بقراءة هذا الدليل,34208,كل أمريكي مدين لنفسه بقراءة هذا الدليل,0.0,38.0
122,25,29,Loaded Language,مدمر,34216,بعد شهر من إعصار ماريا المدمر الذي أحدث دمارا في جزيرة بورتوريكو لا تزال المنطقة تواجه أزمة صحية عامة,25.0,29.0
123,22,25,Loaded Language,سام,34223,وصف الفيديو بأنه سام حاليا يحتوي الموقع الرسمي ل على فيديو آخر,17.0,20.0
124,228,244,Slogans,الموت لإسرائيل,34224,من المكسرات من أعلى إلى أسفل هجمات سبتمبر أيلول الإرهابية على مدينة نيويورك وواشنطن العاصمة كانت مهمة إسرائيلية يهودية الموقع الذي نشر التقرير والذي ارتبطت به زقوت هو موقع مقاومة ميوزيك وهو موقع يدعو صراحة إلى الموت لإسرائيل ويصف الديانة اليهودية بأنها شريرة ومليئة بالقذارة,210.0,224.0
125,48,63,Name calling/Labeling,حفيد قرد وخنزير,34225,وفوق صورة ايزنكوت كتبت زقوت بالعربية أنت يهودي حفيد قرد وخنزير وقع عليه سفيان هذه واحدة من المرات التي أشارت فيها زكوت إلى اليهود باسم القرود والخنازير,47.0,62.0
126,141,160,Name calling/Labeling,القرود والخنازير,34225,وفوق صورة ايزنكوت كتبت زقوت بالعربية أنت يهودي حفيد قرد وخنزير وقع عليه سفيان هذه واحدة من المرات التي أشارت فيها زكوت إلى اليهود باسم القرود والخنازير,135.0,151.0
127,48,52,Loaded Language,سخيف,34230,في أبريل روج زقوت لتقرير يناقش المفهوم السخيف للتورط اليهودي في هجمات سبتمبر على مركز التجارة العالمي والبنتاغون,41.0,45.0
128,384,418,Name calling/Labeling,أعظم زعيم في التاريخ الغربي الحديث,34231,في فبراير وزعت زقوت على وسائل التواصل الاجتماعي تقريرا يزعم أن الهولوكوست كان مزيفا يبدأ الكتاب المحرقة المزعومة ل ملايين يهودي على يد أدولف هتلر وألمانيا الاشتراكية القومية خلال الحرب العالمية الثانية هي أكبر كذبة تم فرضها على البشرية على الإطلاق تم إنتاجه من قبل وهو منفذ إعلامي مستقل مناهض لليهود وللسود ومناهض للمثليين يصف هتلر بأنه أعظم زعيم في التاريخ الغربي الحديث,337.0,371.0
129,62,76,Loaded Language,إثارة الكراهية,34232,في الواقع لم يفعل شيئا لخدمة المجتمع ولم يحاول سوى تقسيمه بإثارة الكراهية,59.0,73.0
130,57,76,Appeal to fear/prejudice,يمكن أن ينتشر بسرعة,34236,إنه محمول جوا يحذر المسؤولون من أن وباء الموت الأسود يمكن أن ينتشر بسرعة,53.0,72.0
